ORACLE_SP, INFORMATICA_FOLDER, INFORMATICA_WORKFLOW, ABAC_PROC_ID, ABAC_PROC_NM, ABAC_PROPERTY_NAMESPACE, ABAC_PROPERTY_NAME, ABAC_PROPERTY_VALUE
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001015, stg_wrk_sscr_daily_usage_post_p030, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001015, stg_wrk_sscr_daily_usage_post_p030, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001015, stg_wrk_sscr_daily_usage_post_p030, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001015, stg_wrk_sscr_daily_usage_post_p030, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001016, stg_wrk_sscr_daily_usage_post_p031, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001016, stg_wrk_sscr_daily_usage_post_p031, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001016, stg_wrk_sscr_daily_usage_post_p031, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001016, stg_wrk_sscr_daily_usage_post_p031, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001016, stg_wrk_sscr_daily_usage_post_p031, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001017, stg_wrk_sscr_daily_usage_post_p032, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001017, stg_wrk_sscr_daily_usage_post_p032, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001017, stg_wrk_sscr_daily_usage_post_p032, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001017, stg_wrk_sscr_daily_usage_post_p032, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001017, stg_wrk_sscr_daily_usage_post_p032, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001018, stg_wrk_sscr_daily_usage_post_p033, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001018, stg_wrk_sscr_daily_usage_post_p033, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001018, stg_wrk_sscr_daily_usage_post_p033, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001018, stg_wrk_sscr_daily_usage_post_p033, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001018, stg_wrk_sscr_daily_usage_post_p033, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001019, stg_wrk_sscr_daily_usage_post_p034, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001019, stg_wrk_sscr_daily_usage_post_p034, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001019, stg_wrk_sscr_daily_usage_post_p034, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001019, stg_wrk_sscr_daily_usage_post_p034, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001019, stg_wrk_sscr_daily_usage_post_p034, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001020, stg_wrk_sscr_daily_usage_post_p035, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001020, stg_wrk_sscr_daily_usage_post_p035, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001020, stg_wrk_sscr_daily_usage_post_p035, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001020, stg_wrk_sscr_daily_usage_post_p035, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001020, stg_wrk_sscr_daily_usage_post_p035, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001021, stg_wrk_sscr_daily_usage_post_p036, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001021, stg_wrk_sscr_daily_usage_post_p036, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001021, stg_wrk_sscr_daily_usage_post_p036, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001021, stg_wrk_sscr_daily_usage_post_p036, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001021, stg_wrk_sscr_daily_usage_post_p036, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001022, stg_wrk_sscr_daily_usage_post_p037, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001022, stg_wrk_sscr_daily_usage_post_p037, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001022, stg_wrk_sscr_daily_usage_post_p037, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001022, stg_wrk_sscr_daily_usage_post_p037, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001022, stg_wrk_sscr_daily_usage_post_p037, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001023, stg_wrk_sscr_daily_usage_post_p038, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001023, stg_wrk_sscr_daily_usage_post_p038, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001023, stg_wrk_sscr_daily_usage_post_p038, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001023, stg_wrk_sscr_daily_usage_post_p038, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001023, stg_wrk_sscr_daily_usage_post_p038, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001024, stg_wrk_sscr_daily_usage_post_p039, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001024, stg_wrk_sscr_daily_usage_post_p039, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001024, stg_wrk_sscr_daily_usage_post_p039, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001024, stg_wrk_sscr_daily_usage_post_p039, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001024, stg_wrk_sscr_daily_usage_post_p039, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001025, stg_wrk_sscr_daily_usage_post_p040, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001025, stg_wrk_sscr_daily_usage_post_p040, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001025, stg_wrk_sscr_daily_usage_post_p040, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001025, stg_wrk_sscr_daily_usage_post_p040, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001025, stg_wrk_sscr_daily_usage_post_p040, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001026, stg_wrk_sscr_daily_usage_post_p041, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001026, stg_wrk_sscr_daily_usage_post_p041, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001026, stg_wrk_sscr_daily_usage_post_p041, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001026, stg_wrk_sscr_daily_usage_post_p041, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001026, stg_wrk_sscr_daily_usage_post_p041, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001027, stg_wrk_sscr_daily_usage_post_p042, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001027, stg_wrk_sscr_daily_usage_post_p042, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001027, stg_wrk_sscr_daily_usage_post_p042, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001027, stg_wrk_sscr_daily_usage_post_p042, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001027, stg_wrk_sscr_daily_usage_post_p042, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001028, stg_wrk_sscr_daily_usage_post_p043, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001028, stg_wrk_sscr_daily_usage_post_p043, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001028, stg_wrk_sscr_daily_usage_post_p043, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001028, stg_wrk_sscr_daily_usage_post_p043, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001028, stg_wrk_sscr_daily_usage_post_p043, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001029, stg_wrk_sscr_daily_usage_post_p044, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001029, stg_wrk_sscr_daily_usage_post_p044, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001029, stg_wrk_sscr_daily_usage_post_p044, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001029, stg_wrk_sscr_daily_usage_post_p044, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001029, stg_wrk_sscr_daily_usage_post_p044, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001030, stg_wrk_sscr_daily_usage_post_p045, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001030, stg_wrk_sscr_daily_usage_post_p045, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001030, stg_wrk_sscr_daily_usage_post_p045, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001030, stg_wrk_sscr_daily_usage_post_p045, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001030, stg_wrk_sscr_daily_usage_post_p045, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001031, stg_wrk_sscr_daily_usage_post_p046, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001031, stg_wrk_sscr_daily_usage_post_p046, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001031, stg_wrk_sscr_daily_usage_post_p046, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001031, stg_wrk_sscr_daily_usage_post_p046, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001031, stg_wrk_sscr_daily_usage_post_p046, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001032, stg_wrk_sscr_daily_usage_post_p047, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001032, stg_wrk_sscr_daily_usage_post_p047, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001032, stg_wrk_sscr_daily_usage_post_p047, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001032, stg_wrk_sscr_daily_usage_post_p047, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001032, stg_wrk_sscr_daily_usage_post_p047, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001033, stg_wrk_sscr_daily_usage_post_p048, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001033, stg_wrk_sscr_daily_usage_post_p048, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001033, stg_wrk_sscr_daily_usage_post_p048, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001033, stg_wrk_sscr_daily_usage_post_p048, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001033, stg_wrk_sscr_daily_usage_post_p048, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001034, stg_wrk_sscr_daily_usage_post_p049, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001034, stg_wrk_sscr_daily_usage_post_p049, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001034, stg_wrk_sscr_daily_usage_post_p049, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001034, stg_wrk_sscr_daily_usage_post_p049, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001034, stg_wrk_sscr_daily_usage_post_p049, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001035, stg_wrk_sscr_daily_usage_post_p050, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001035, stg_wrk_sscr_daily_usage_post_p050, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001035, stg_wrk_sscr_daily_usage_post_p050, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001035, stg_wrk_sscr_daily_usage_post_p050, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001035, stg_wrk_sscr_daily_usage_post_p050, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001036, stg_wrk_sscr_daily_usage_post_p051, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001036, stg_wrk_sscr_daily_usage_post_p051, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001036, stg_wrk_sscr_daily_usage_post_p051, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001036, stg_wrk_sscr_daily_usage_post_p051, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001036, stg_wrk_sscr_daily_usage_post_p051, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001037, stg_wrk_sscr_daily_usage_post_p052, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001037, stg_wrk_sscr_daily_usage_post_p052, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001037, stg_wrk_sscr_daily_usage_post_p052, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001037, stg_wrk_sscr_daily_usage_post_p052, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001037, stg_wrk_sscr_daily_usage_post_p052, Global, $$TGT_TBL_SEL_HINT, parallel (tgt,4) full(tgt)
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001038, stg_wrk_sscr_daily_usage_post_p053, Global, $$SOURCE_TABLE_NAME, TDAT_T_APE1_RATED_EVENT_T_POST
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001038, stg_wrk_sscr_daily_usage_post_p053, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001038, stg_wrk_sscr_daily_usage_post_p053, Global, $$TABLE_OWNER_NAME, DWWRK
sp_stg_wrk_sscr_daily_usg_post, edw_dpl_usage, w_stg_wrk_sscr_daily_usage_post, 10001038, stg_wrk_sscr_daily_usage_post_p053, Global, $$TARGET_TABLE_NAME, STG_WRK_SSCR_DAILY_USAGE_POST
